neg,neu,pos,compound,datetime
0.0,1.0,0.0,0.0,2024-12-15 17:32:21.525134
0.0,1.0,0.0,0.0,2024-12-15 17:44:30.770027
0.0,1.0,0.0,0.0,2024-12-15 17:44:30.774974
0.0,1.0,0.0,0.0,2024-12-15 18:32:21.520030
0.0,1.0,0.0,0.0,2024-12-15 18:44:30.763176
0.0,1.0,0.0,0.0,2024-12-15 18:44:30.770164
0.0,1.0,0.0,0.0,2024-12-15 18:44:30.770440
0.0,0.658,0.342,0.636,2024-12-15 19:32:21.524223
0.0,1.0,0.0,0.0,2024-12-15 19:44:30.766670
0.0,0.769,0.231,0.4019,2024-12-15 19:44:30.767526
0.0,0.777,0.223,0.3182,2024-12-15 20:44:30.761639
0.0,0.859,0.141,0.2023,2024-12-15 20:44:30.763892
0.0,0.806,0.194,0.34,2024-12-15 20:44:30.767117
0.0,0.842,0.158,0.1759,2024-12-15 21:32:21.523956
0.0,1.0,0.0,0.0,2024-12-15 21:44:30.766393
0.0,0.581,0.419,0.7574,2024-12-15 21:44:30.767388
0.0,0.783,0.217,0.3612,2024-12-15 22:32:21.519617
0.0,0.82,0.18,0.2942,2024-12-15 22:32:21.523347
0.0,0.722,0.278,0.4003,2024-12-15 22:44:30.766814
0.0,1.0,0.0,0.0,2024-12-15 22:44:30.771938
0.246,0.754,0.0,-0.3802,2024-12-15 23:32:21.524358
0.0,0.78,0.22,0.4767,2024-12-15 23:44:30.760630
0.0,1.0,0.0,0.0,2024-12-15 23:44:30.760976
0.0,0.75,0.25,0.4588,2024-12-15 23:44:30.762534
0.0,1.0,0.0,0.0,2024-12-15 23:44:30.762673
0.0,1.0,0.0,0.0,2024-12-15 23:44:30.762816
0.0,0.796,0.204,0.3182,2024-12-15 23:44:30.765829
0.0,0.619,0.381,0.5106,2024-12-15 23:44:30.768365
0.0,1.0,0.0,0.0,2024-12-15 23:44:30.768508
0.0,0.84,0.16,0.3167,2024-12-15 23:44:30.770301
0.0,1.0,0.0,0.0,2024-12-16 00:32:21.523504
0.0,0.667,0.333,0.4574,2024-12-16 00:32:21.523804
0.185,0.707,0.109,-0.34,2024-12-16 00:44:30.762241
0.0,0.825,0.175,0.5244,2024-12-16 00:44:30.762388
0.0,1.0,0.0,0.0,2024-12-16 00:44:30.765967
0.0,0.734,0.266,0.4389,2024-12-16 00:44:30.774691
0.0,1.0,0.0,0.0,2024-12-16 01:32:21.524089
0.0,1.0,0.0,0.0,2024-12-16 01:44:30.760420
0.0,1.0,0.0,0.0,2024-12-16 01:44:30.761484
0.0,0.761,0.239,0.296,2024-12-16 01:44:30.761945
0.0,1.0,0.0,0.0,2024-12-16 01:44:30.763012
0.0,1.0,0.0,0.0,2024-12-16 01:44:30.764094
0.0,1.0,0.0,0.0,2024-12-16 01:44:30.768639
0.0,0.827,0.173,0.3182,2024-12-16 01:44:30.773549
0.0,0.776,0.224,0.4374,2024-12-16 02:32:21.523654
0.0,0.879,0.121,0.0258,2024-12-16 02:32:21.524502
